custom_id,hit_id,row_id,source,Title,hit_text,context_idx,count_hits,count_unique_entities,context_window
media-frame-99f7cdeaa1bcb4e8,99f7cdeaa1bcb4e8,42,Antispiegel,Der Spiegel und „Trumps Märchen von der Obama-Verschwörung“,Spiegel,2,10,1,"Kein Konsument der deutschen Mainstream-Medien hat davon je gehört. Anfang Juli hat der CIA-Direktor mitgeteilt, dass die ganze „Russiagate“-Geschichte eine Erfindung der Demokraten war, die den Sinn hatte, Trumps Arbeit in seiner ersten Amtszeit zu stören (den Anti-Spiegel-Artikel dazu finden Sie hier). Er sollte damit so sehr beschäftigt werden, dass er an der Arbeit als US-Präsident gehindert wird. Und Ende Juli hat Tulsi Gabbard, die Chefin der US-Geheimdienste, im Weißen Haus eine Pressekonferenz gegeben und neue Beweise vorgelegt (den Anti-Spiegel-Artikel dazu finden Sie hier) und später weitere Schriftstücke veröffentlicht (die Anti-Spiegel-Meldung darüber finden Sie hier). Im Gegensatz zu den deutschen Mainstream-Medien habe ich über all das berichtet. Wenn der Spiegel Märchen erzählt In deutschen Mainstream-Medien wurde all das nicht gemeldet. Als dann aus den USA Meldungen kamen, die Trump-Regierung könnte Obama und andere daran Beteiligte wegen Hocherrat und Putschversuch vor Gericht stellen, fühlte sich der Spiegel berufen, darüber unter der Überschrift „Strafanzeige gegen ehemaligen US-Präsidenten – Trumps Märchen von der Obama-Verschwörung“ zu berichten. Am Anfang des Artikels fand sich folgender Absatz: „Drei Tage später, bei einer Pressekonferenz im Weißen Haus, behauptete Trump-Sprecherin Karoline Leavitt, es gebe »schockierende neue Beweise«, dass Obama und ehemalige Regierungsbeamte sich »verschworen« hätten, um Trumps ersten Wahlsieg zu untergraben. Anschließend überließ sie das Rednerpult Tulsi Gabbard, oberste Verantwortliche für die US-Geheimdienste. Mit ernster Miene erklärte Gabbard, sie habe eine massive Verschwörung aufgedeckt: Geheimdienstinformationen über die mutmaßliche russische Wahleinmischung seien unter Obama politisch gefärbt worden, um Trump fälschlich mit Russland in Verbindung zu bringen.“ Der ganze Spiegel-Artikel ist Desinformation durch Weglassen (der Fachbegriff dafür lautet „Lückenpresse“), denn in dem ganzen Artikel verschweigt die Autorin konsequent, was Gabbard alles veröffentlicht. Das sollen Spiegel-Leser nicht wissen. Stattdessen folgenin dem Spiegel-Artikel auf hier gezeigte Zitat zwölf lange Absätze, in denen die Spiegel-Autorin den Eindruck erweckt, das sei alles reine Fantasie und Trump wolle damit von anderen Themen ablenken. Ich würde dieser Dame gerne eine einfache Frage stellen: Wenn das alles Blödsinn sein soll, warum berichtet sie dann nicht über das, was Gabbard veröffentlicht hat, sondern verschweigt all das stattdessen? Wenn es alles Blödsinn wäre, könnte man es doch leicht widerlegen. Das tut die Spiegel-Tante aber nicht. Was Gabbard veröffentlicht hat Tulsi Gabbard hat Ende Juli 105 Seiten mit Mails, Memos und Schriftverkehr veröffentlicht, die all die Anschuldigungen klar belegen."
media-frame-9c7a226a92e0774e,9c7a226a92e0774e,42,Antispiegel,Der Spiegel und „Trumps Märchen von der Obama-Verschwörung“,Spiegel,3,4,1,"Diese Enthüllung schockiert den Whistleblower des ODNI, dem mitgeteilt worden war, dass DNI-Direktor Clapper das Steele-Dossier für „unzuverlässig“ hielt. Der Whistleblower des ODNI erinnert sich an die Aufnahme des Steele-Dossiers in die Einschätzung der Geheimdienste: „Die Behauptung … stand im Widerspruch zu den früheren Andeutungen [des National Intelligence Officer for Cyber Issues], und zu keinem Zeitpunkt in den letzten drei Jahren hatte mir ein Mitarbeiter des [National Intelligence Council] gegenüber angedeutet, dass die Geheimdienste das Material des „Steel-Dossiers“ [sic] für glaubwürdig hielten.“ Ende der Übersetzung Wenn der Spiegel seinen Lesern all das berichtet hätte, als es Ende Juli bekannt und veröffentlicht wurde, hätte die Spiegel-Tante, übrigens eine erst 24-jährige Volontärin, den Spiegel-Lesern keinen Artikel mit der Überschrift „Strafanzeige gegen ehemaligen US-Präsidenten – Trumps Märchen von der Obama-Verschwörung“ präsentieren können. Die deutschen Medien verschweigen ihren Lesern all das konsequent und lügen dazu, wenn sie es für nötig halten, wie der Spiegel-Artikel zeigt. Die Medien haben auch gar keine andere Wahl, denn seit 2016/2017 behaupten westliche Medien und Politiker ständig, Russland würde sich in Wahlen im Westen einmischen – und der angebliche Beweis dafür soll ja gerade „Russiagate“ sein."
media-frame-21a8bea1a885778a,21a8bea1a885778a,42,Antispiegel,Der Spiegel und „Trumps Märchen von der Obama-Verschwörung“,Spiegel,4,1,1,"Die Medien behauten es einfach und als angebliche Bestätigung wird auf „Russiagate“ verwiesen. Und da die Konsumenten der Mainstream-Medien keine anderen Informationen haben, glauben sie die Märchen, die ihnen Spiegel&Co. täglich erzählen."
media-frame-8fc2464321a06011,8fc2464321a06011,44,Antispiegel,Die Mitschuld der westlichen Medien am Tod hunderter Journalisten in Gaza,Reuters,1,1,1,"Während Israel eine Reihe von Behauptungen aufstellte, um die Ermordung von Anas al-Sharif zu rechtfertigen, gab es keinerlei Rechtfertigung für den Angriff auf das allseits bekannte Zelt des Teams von al-Jazeera, darunter Korrespondent Mohammed Qreiqeh, Assistent Mohammed Noufal sowie die Kameramänner Ibrahim Zaher und Moamen Aliwa. Trotzdem titelte Reuters „Israel tötet Journalisten von al-Jazeera, den es als Hamas-Führer bezeichnet“, eine Schlagzeile, die so viel Gegenreaktion hervorrief, dass sie in das abgeschwächte „Israelischer Angriff tötet Journalisten von al-Jazeera in Gaza“ geändert wurde. Das deutsche Boulevard-Blatt Bild, die auflagenstärkste Zeitung Europas, veröffentlichte vielleicht die empörendste Überschrift: „Als Journalist getarnter Terrorist in Gaza getötet“, später ebenfalls geändert in „Getöteter Journalist war angeblich ein Terrorist“."
media-frame-272fb1ac9c661070,272fb1ac9c661070,44,Antispiegel,Die Mitschuld der westlichen Medien am Tod hunderter Journalisten in Gaza,Reuters,2,3,1,"Dennoch haben westliche Konzernmedien weiterhin Unwissenheit vorgetäuscht und Israels wiederholte Lügen behandelt, als seien sie glaubwürdig. Reuters, das gerade seine voreingenommene Schlagzeile zur Ermordung von al-Sharif veröffentlicht und dann geändert hat, ist vielleicht einer der schlimmsten Täter bei der absichtlichen Verschleierung von Israels Verbrechen. Am 13. Oktober 2023 griff Tel Aviv eine Gruppe von Journalisten im Süden des Libanons an und tötete den Videojournalisten von Reuters Issam Abdallah. Damals weigerte sich Reuters, den Angreifer zu benennen, und erklärte nur, dass das Geschoss aus Richtung Israel gekommen sei. Erst am 7."
media-frame-03c337cace5370e9,03c337cace5370e9,46,Antispiegel,"Mein neues Buch „Gesteuerte Wahrheit“ erklärt, wer die westlichen Medien wie lenkt",Spiegel,1,2,1,"Nach einigen Jahren Pause habe ich endlich wieder ein neues Buch geschrieben. Da ich mich mit dem Anti-Spiegel nun schon seit sieben Jahren mit der Arbeit der westlichen Medien beschäftige, wollte ich meine Erkenntnisse darüber, wie die westlichen Medien funktionieren und wer sie mit welchen Mitteln lenkt, schon lange mal in einem Buch aufarbeiten. Das habe ich in den letzten Monaten getan und nun ist das Buch fertig und ab heute im Handel erhältlich. Hier geht es direkt zum Bestelllink. Dass es im Westen eine freie Presse, kritischen Journalismus und unabhängige Medien gibt, bestreite ich schon lange und habe das im Laufe der Jahre auf dem Anti-Spiegel in vielen Artikeln aufgezeigt. Dieses Erkenntnisse aus über sieben Jahren medienkritischer Arbeit habe ich in meinem neuen Buch „Gesteuerte Wahrheit“ zusammengefasst und auf über 200 Seiten mit über 150 Quellen niedergeschrieben."
media-frame-ae84322e331b069a,ae84322e331b069a,53,Antispiegel,Wie die Ukraine ihre Terrorakte aufbläst,Spiegel,1,1,1,"Der ukrainische Geheimdienst SBU meldete stolz, er habe bei dem Angriff einen Sprengsatz mit einer Sprengkraft von 1.100 Kilogramm TNT verwendet und die Brücke sei strukturell schwer beschädigt. Westliche Medien wie der Spiegel haben die Meldung aus Kiew wie immer unkritisch in die Welt posaunt. Tatsächlich war die Brücke nur kurzzeitig gesperrt und hat keine Schäden davongetragen."
media-frame-188a4a15964efb8c,188a4a15964efb8c,55,Antispiegel,Die von Trump und Putin angefangenen Ukraine-Verhandlungen scheitern gerade an Europa,Spiegel,1,2,1,"Der Krieg bis zum letzten Ukraine ist fast vorbei Der Krieg dürfte also noch einige Zeit weitergehen und die Bedingungen, zu denen er irgendwann beendet wird, werden für Kiew und die Europäer dann nur noch unangenehmer. Wobei sich inzwischen wirklich die Frage stellt, ob die Ukraine danach überhaupt noch als Staat existieren wird, denn die ukrainische Front ist am Zusammenbrechen, wie sogar im Spiegel schon zu lesen war. An vielen Frontabschnitten hat die Ukraine keine geschlossene Frontlinie mehr, sondern nur noch einzelne Verteidigungsstellungen, sodass die russischen Soldaten die ukrainische Front nicht durchbrechen, sondern sie einfach „durchlaufen“, wie der Spiegel es formuliert hat. Ein ukrainischer Abgeordneter hat am Donnerstag gefordert, die Ukraine sollte Millionen von Ausländern für den Kampf gegen Russland anwerben, weil es nicht mehr genug Ukrainer gibt, die man noch an die Front schicken könnte."
media-frame-d3848bac9bc861a4,d3848bac9bc861a4,56,Antispiegel,Merz kündigt offen das Ende von Sozialstaat und Wohlstand in Deutschland an,Spiegel,1,1,1,"Dafür will ich einige Beispiele nennen. Im April 2024 beispielsweise, also schon vor anderthalb Jahren, durfte Moritz Schularick, der Präsident des Kieler Instituts für Weltwirtschaft (IfW Kiel) und Lehrer für Volkswirtschaftslehre an der Christian-Albrechts-Universität Kiel, im Spiegel einen Artikel mit der Überschrift „Verteidigungsausgaben – Wir müssen aufrüsten für den Wohlstand“ veröffentlichen. Ich habe damals in einem Artikel dargelegt, warum die Thesen von Schularick ökonomisch totaler Unsinn waren."
media-frame-ccafe5e359ed8690,ccafe5e359ed8690,56,Antispiegel,Merz kündigt offen das Ende von Sozialstaat und Wohlstand in Deutschland an,Spiegel,2,1,1,"Es gab in den Medien allerdings wieder einzelne Artikel von „Experten“, die uns während des Wahlkampfes erklärt haben, was die Menschen in Deutschland nach der Bundestagswahl zu erwarten hätten. Wie diese Ablenkung von den wichtigen Themen mit der Debatte über “Rechts” und so weiter funktioniert hat, habe ich im Februar in einem Artikel aufgezeigt, in dem ich übrigens unter anderem auf einen Spiegel-Artikel verwiesen habe, in dem wieder der „Experte“ Schularick seine „Weisheiten“ unter Überschrift „Debatte über höhere Verteidigungsausgaben – »Die Zeche sollten auch die Alten zahlen«“ veröffentlichen durfte. Und die “Weisheit” war, dass die Renten gekürzt werden müssten."
media-frame-c6611f8c3c0884b9,c6611f8c3c0884b9,56,Antispiegel,Merz kündigt offen das Ende von Sozialstaat und Wohlstand in Deutschland an,Spiegel,3,1,1,"Danach war es die Aufgabe der Medien, diesen offenen Wählerbetrug schön zu reden. Der Spiegel veröffentlichte danach beispielsweise Artikel, in denen er allen Ernstes – und unter Berufung auf vollkommen unrealistische Voraussetzungen – behauptete, die von Merz angekündigte Neuverschuldung von etwa einer Billion Euro sei für Deutschland kein Problem. In Wirklichkeit war zu dem Zeitpunkt bereits jedem klar, dass damit das Ende des Sozialstaates beschlossen war."
media-frame-dda236f76d225744,dda236f76d225744,57,Antispiegel,Wer hat die Raffinerie bei Petersburg mit Drohnen angegriffen?,Spiegel,1,2,1,"Laut offiziellen Meldungen wurden die Drohnen abgeschossen, wobei Trümmerteile auf die Raffinerie gestürzt sind und ein Feuer ausgelöst haben, das jedoch schnell gelöscht werden konnte. Darüber haben auch deutsche Medien wie der Spiegel berichtet. Über den ukrainischen Angriff auf das AKW Kursk in der gleichen Nacht, bei dem auf dem Gelände des AKW sogar ein Feuer ausgebrochen ist, war im Spiegel hingegen keine Meldung zu finden. Aber das nur nebenbei."
media-frame-000162f6e1b40ccd,000162f6e1b40ccd,58,Antispiegel,"Die Widersprüche bei der Verhaftung des Ukrainers, der angeblich die Nord Streams gesprengt haben soll",Spiegel,1,2,1,"Da das bisher nicht der Fall ist, will ich hier kurz darauf hinweisen, was an der Geschichte alles merkwürdig ist. Natürlich nehme ich dazu den Artikel, den der Spiegel unter der Überschrift „Festnahme von Serhij K. in Italien – Was über den mutmaßlichen Nord-Stream-Saboteur bekannt ist“ über die Verhaftung veröffentlicht hat, schließlich rühmt sich der Spiegel ja, an der angeblichen Aufklärung des Falls beteiligt gewesen zu sein. Bevor wir dazu kommen, will ich mit einigen Beispielen daran erinnern, warum die Geschichte mit der Sprengung der Pipelines von dem kleinen Segelboot Andromeda aus Unsinn ist."
media-frame-0b6cab27444225ca,0b6cab27444225ca,58,Antispiegel,"Die Widersprüche bei der Verhaftung des Ukrainers, der angeblich die Nord Streams gesprengt haben soll",Spiegel,2,1,1,"Unter seinem echten Namen gereist? Der Spiegel schreibt in seinem Artikel, der Ukrainer habe in Italien unter seinem echten Namen in eine Ferienunterkunft eingecheckt und sei daher identifiziert und verhaftet worden. Da hätte ich doch schon die erste Frage: Wie kann jemand, der in Europa zur Fahndung ausgeschrieben ist, überhaupt mit unter seinem echten Namen in die EU einreisen, ohne schon an der Grenze verhaftet worden zu sein?"
media-frame-0d4d06a289f64535,0d4d06a289f64535,58,Antispiegel,"Die Widersprüche bei der Verhaftung des Ukrainers, der angeblich die Nord Streams gesprengt haben soll",Spiegel,3,3,1,"Wie ist der Mann also in die EU eingereist, ohne dass er schon an der Grenze identifiziert und verhaftet wurde, egal, welchen Pass er an der Grenze vorgezeigt hat? Natürlich stellt der Spiegel diese Fragen in seinem Artikel nicht, denn das könnte sogar Spiegel-Leser zum Nachdenken provozieren, die dann – wenn sie weiter denken – vielleicht anfangen, das ganze Andromeda-Märchen zu hinterfragen. Seinen Sohn begleitet? Weiter schreibt der Spiegel, laut dem Wall Street Journal soll der Mann seinen Sohn nach Italien begleitet haben, weil dieser ein Auslandssemester an einer italienischen Universität antreten wollte. Da hat sich also der Sohn eines in der EU per Haftbefehl gesuchten Mannes in Italien in einer Uni eingeschrieben und niemandem soll aufgefallen sein, wessen Sohn das ist?"
media-frame-4b0dc32a02b2dbdd,4b0dc32a02b2dbdd,58,Antispiegel,"Die Widersprüche bei der Verhaftung des Ukrainers, der angeblich die Nord Streams gesprengt haben soll",Spiegel,4,2,1,"Warum also durften Vater und Sohn aus der Ukraine ausreisen? Nicht die erste Auslandsreise Weiter schreibt der Spiegel, das sei nach den Anschlägen auf die Nord Streams nicht die erste Auslandsreise des Mannes gewesen. Der Spiegel behauptet, von Sicherheitsbehörden erfahren zu haben, dass der Mann ab Herbst 2023 „unter seinem echten Namen vielfach“ die ukrainische Grenze passiert habe. Da stellt sich wieder die gleiche Frage, denn das Andromeda-Märchen inklusive der Namen der angeblichen Täter wird seit März 2023 verbreitet."
media-frame-68d6580b8180b5d6,68d6580b8180b5d6,59,Antispiegel,Sind Gespräche zwischen Putin und Selensky möglich?,Spiegel,1,3,1,"Kurz gesagt lautet die russische Position zu dieser Frage also: Gespräche mit Selensky ja, Unterschriften von Selensky nein. Übrigens hat auch der Spiegel über das Interview von Lawrow berichtet, aber diese entscheidende Frage hat der Spiegel nicht erwähnt. Spiegel-Leser wissen eben weniger…"
media-frame-f4abf1a742f1d71d,f4abf1a742f1d71d,60,Antispiegel,"Sicherheitsgarantien für Kiew, oder wenn werden die Europäer endlich realistisch?",Spiegel,1,3,1,"Ich habe schon am Freitag unter der Überschrift „Unrealistische Forderungen – Die von Trump und Putin angefangenen Ukraine-Verhandlungen scheitern gerade an Europa“ aufgezeigt, dass die Europäer mit ihren Forderungen für Sicherheitsgarantien für die Ukraine offenbar nur das Ziel verfolgen, die Verhandlungen doch noch zum Scheitern zu bringen, denn alles, was sie fordern und vorschlagen, ist unrealistisch. Der Spiegel hat die Ideen der Europäer am 22. August in einem Artikel mit der Überschrift „Garantien für Kyjiw – Die sieben Säulen für die Sicherheit der Ukraine“ zusammengefasst. Gehen wir diese Liste aus sieben Punkten mal durch und schauen uns an, wie realistisch die Ideen der Europäer sind. Der Spiegel hat die sieben Punkte genannt und ich zitiere und kommentiere sie hier. Punkt 1: Ein Treffen zwischen Putin und Selensky Der Spiegel schreibt zu dem Punkt: „Die mögliche Ausgestaltung des diplomatischen Prozesses, der auch zu einem Gipfeltreffen zwischen Putin und Selenskyj und später zu einem Dreiergipfel mit Trump und den Europäern führen könnte“ Schon die Fixierung auf ein Treffen zwischen Putin und Selensky ist der falsche Weg und führt zu nichts. Ein Treffen zwischen Staatschefs macht nur dann Sinn, wenn es vorbereitet ist und die Probleme vor einer Entscheidung stehen."
media-frame-16f02a6c5d636a2a,16f02a6c5d636a2a,60,Antispiegel,"Sicherheitsgarantien für Kiew, oder wenn werden die Europäer endlich realistisch?",Spiegel,2,1,1,"Und er will ja auch keine Kompromisse machen, wie er am Sonntag ausdrücklich erklärt hat. Punkt 2: Aufrüstung der ukrainischen Armee Zu diesem Punkt schreibt der Spiegel: „Die Befähigung der ukrainischen Armee, ein Friedensabkommen militärisch abzusichern. Dabei geht es unter anderem um die Regeneration der Einheiten, die seit nunmehr dreieinhalb Jahren im Abwehrkampf gegen Russland stehen, sowie die notwendige westliche Unterstützung“ Die Europäer vergessen dabei einen wichtigen Punkt, nämlich dass Russland eine Abrüstung der Ukraine fordert."
media-frame-e45f8015e2f225a6,e45f8015e2f225a6,60,Antispiegel,"Sicherheitsgarantien für Kiew, oder wenn werden die Europäer endlich realistisch?",Spiegel,3,1,1,"Woher soll das Geld denn kommen? Punkt 3: Europäische Truppen in der Ukraine Zu dem Punkt schreibt der Spiegel: „Die mögliche Präsenz ausländischer Truppen in der Ukraine zur Absicherung eines Friedensabkommens. Politisch ist das die heikelste Frage, über die sich zuvor schon die Militärchefs der beteiligten Staaten gebeugt hatten."
